NPS_Wells_ID,Alternate_ID,Park,Ownership,State,Status,Status_Num,Type,Lat_dd,Long_dd,Lat_Long_Ref,Access Details,Qualifier_CD,Completion_Date,Qualifier_D,Depth_ft,Qualifer_YT,YieldTest_Rate_gpm,YieldTest_Date,YieldTest_Ref,Well Documents,Photo,State_Database,IRMA_Docket,IRMA_Docket_Link,IRMA_Technical,IRMA_Technical_Link,IRMA_Aquarius,USGS_NWIS,USGS_NGWMN,WQP_SiteID,WQP_Data_Link,eTIC2_Pubs,PHS,State_OG_Database,FMSS Location ID#,Comments
GLCA_W_129,Reg ID 534826,GLCA,NPS,AZ,Active ,1,Monitoring,36.913175,-111.46743,State,,Un,,Un,,,,,,,,https://app.azwater.gov/WellRegistry/Detail.aspx?RegID=534826,,,,,,,,,,,,,,
GLCA_W_130,Reg ID 534827,GLCA,NPS,AZ,Active ,1,Monitoring,36.913175,-111.46743,State,,Un,,Un,,,,,,,,https://app.azwater.gov/WellRegistry/Detail.aspx?RegID=534827,,,,,,,,,,,,,,
GLCA_W_131,Reg ID 534828,GLCA,NPS,AZ,Active ,1,Monitoring,36.989501,-111.489509,State,,Ex,3/28/1992,Ex,17,,,,,,,https://app.azwater.gov/WellRegistry/Detail.aspx?RegID=534828,,,,,,,,,,,,,,
GLCA_W_132,Reg ID 534829,GLCA,NPS,AZ,Active ,1,Monitoring,36.989501,-111.489509,State,,Ex,3/28/1992,Ex,10,,,,,,,https://app.azwater.gov/WellRegistry/Detail.aspx?RegID=534829,,,,,,,,,,,,,,
GLCA_W_133,Reg ID 534830,GLCA,NPS,AZ,Active ,1,Monitoring,36.989501,-111.489509,State,,Ex,3/29/1992,Ex,12,,,,,,,https://app.azwater.gov/WellRegistry/Detail.aspx?RegID=534830,,,,,,,,,,,,,,
GLCA_W_134,Reg ID 534831,GLCA,NPS,AZ,Active ,1,Monitoring,36.989501,-111.489509,State,,Ex,3/29/1992,Ex,13,,,,,,,https://app.azwater.gov/WellRegistry/Detail.aspx?RegID=534831,,,,,,,,,,,,,,
GLCA_W_135,Reg ID 534832,GLCA,NPS,AZ,Active ,1,Monitoring,36.989501,-111.489509,State,,Ex,3/29/1992,Ex,15,,,,,,,https://app.azwater.gov/WellRegistry/Detail.aspx?RegID=534832,,,,,,,,,,,,,,
GLCA_W_136,Reg ID 534833,GLCA,NPS,AZ,Active ,1,Monitoring,36.989501,-111.489509,State,,Ex,3/29/1992,Ex,14,,,,,,,https://app.azwater.gov/WellRegistry/Detail.aspx?RegID=534833,,,,,,,,,,,,,,
GLCA_W_137,Reg ID 534834,GLCA,NPS,AZ,Active ,1,Monitoring,36.989501,-111.489509,State,,Ex,3/30/1992,Ex,9,,,,,,,https://app.azwater.gov/WellRegistry/Detail.aspx?RegID=534834,,,,,,,,,,,,,,
GLCA_W_138,Reg ID 534835,GLCA,NPS,AZ,Active ,1,Monitoring,36.989501,-111.489509,State,,Ex,3/30/1992,Ex,15,,,,,,,https://app.azwater.gov/WellRegistry/Detail.aspx?RegID=534835,,,,,,,,,,,,,,
GLCA_W_139,Reg ID 534836,GLCA,NPS,AZ,Active ,1,Monitoring,36.989501,-111.489509,State,,Ex,3/30/1992,Ex,13,,,,,,,https://app.azwater.gov/WellRegistry/Detail.aspx?RegID=534836,,,,,,,,,,,,,,
GLCA_W_140,Reg ID 534837,GLCA,NPS,AZ,Active ,1,Monitoring,36.989501,-111.489509,State,,Ex,3/30/1992,Ex,14,,,,,,,https://app.azwater.gov/WellRegistry/Detail.aspx?RegID=534837,,,,,,,,,,,,,,
GLCA_W_141,Reg ID 534838,GLCA,NPS,AZ,Active ,1,Monitoring,36.989501,-111.489509,State,,Ex,3/31/1992,Ex,60,,,,,,,https://app.azwater.gov/WellRegistry/Detail.aspx?RegID=534838,,,,,,,,,,,,,,
GLCA_W_142,Reg ID 534839,GLCA,NPS,AZ,Active ,1,Monitoring,36.989501,-111.489509,State,,Ex,3/31/1992,Ex,20,,,,,,,https://app.azwater.gov/WellRegistry/Detail.aspx?RegID=534839,,,,,,,,,,,,,,
GLCA_W_143,Reg ID 534840,GLCA,NPS,AZ,Active ,1,Monitoring,36.989501,-111.489509,State,,Ex,3/31/1992,Ex,19,,,,,,,https://app.azwater.gov/WellRegistry/Detail.aspx?RegID=534840,,,,,,,,,,,,,,
GLCA_W_144,Reg ID 534841,GLCA,NPS,AZ,Active ,1,Monitoring,36.989501,-111.489509,State,,Un,,Un,,,,,,,,https://app.azwater.gov/WellRegistry/Detail.aspx?RegID=534841,,,,,,,,,,,,,,
GLCA_W_145,Reg ID 534842,GLCA,NPS,AZ,Active ,1,Monitoring,36.989501,-111.489509,State,,Un,,Un,,,,,,,,https://app.azwater.gov/WellRegistry/Detail.aspx?RegID=534842,,,,,,,,,,,,,,
GLCA_W_146,Reg ID 534843,GLCA,NPS,AZ,Active ,1,Monitoring,36.989501,-111.489509,State,,Un,,Un,,,,,,,,https://app.azwater.gov/WellRegistry/Detail.aspx?RegID=534843,,,,,,,,,,,,,,
GLCA_W_147,Reg ID 534844,GLCA,NPS,AZ,Active ,1,Monitoring,36.989501,-111.489509,State,,Un,,Un,,,,,,,,https://app.azwater.gov/WellRegistry/Detail.aspx?RegID=534844,,,,,,,,,,,,,,
GLCA_W_148,Reg ID 534845,GLCA,NPS,AZ,Active ,1,Monitoring,36.989501,-111.489509,State,,Un,,Un,,,,,,,,https://app.azwater.gov/WellRegistry/Detail.aspx?RegID=534845,,,,,,,,,,,,,,
GLCA_W_149,Reg ID 534846,GLCA,NPS,AZ,Active ,1,Monitoring,36.989501,-111.489509,State,,Un,,Un,,,,,,,,https://app.azwater.gov/WellRegistry/Detail.aspx?RegID=534846,,,,,,,,,,,,,,
GLCA_W_150,Reg ID 534847,GLCA,NPS,AZ,Active ,1,Monitoring,36.989501,-111.489509,State,,Un,,Un,,,,,,,,https://app.azwater.gov/WellRegistry/Detail.aspx?RegID=534847,,,,,,,,,,,,,,
GLCA_W_151,Reg ID 540963,GLCA,NPS,AZ,Active ,1,Monitoring,36.987716,-111.489517,State,,Ex,11/2/1993,Ex,14,,,,,,,https://app.azwater.gov/WellRegistry/Detail.aspx?RegID=540963,,,,,,,,,,,,,,
GLCA_W_152,Reg ID 540964,GLCA,NPS,AZ,Active ,1,Monitoring,36.987716,-111.489517,State,,Ex,11/2/1993,Ex,15,,,,,,,https://app.azwater.gov/WellRegistry/Detail.aspx?RegID=540964,,,,,,,,,,,,,,
GLCA_W_153,Reg ID 540965,GLCA,NPS,AZ,Active ,1,Monitoring,36.987716,-111.489517,State,,Ex,11/2/1993,Ex,17,,,,,,,https://app.azwater.gov/WellRegistry/Detail.aspx?RegID=540965,,,,,,,,,,,,,,
GLCA_W_154,Reg ID 540966,GLCA,NPS,AZ,Active ,1,Monitoring,36.987716,-111.489517,State,,Ex,11/2/1993,Ex,15,,,,,,,https://app.azwater.gov/WellRegistry/Detail.aspx?RegID=540966,,,,,,,,,,,,,,
GLCA_W_155,Reg ID 540967,GLCA,NPS,AZ,Active ,1,Monitoring,36.987716,-111.489517,State,,Ex,11/3/1993,Ex,17,,,,,,,https://app.azwater.gov/WellRegistry/Detail.aspx?RegID=540967,,,,,,,,,,,,,,
GLCA_W_156,Reg ID 540968,GLCA,NPS,AZ,Active ,1,Monitoring,36.987716,-111.489517,State,,Ex,11/3/1993,Ex,11,,,,,,,https://app.azwater.gov/WellRegistry/Detail.aspx?RegID=540968,,,,,,,,,,,,,,
GLCA_W_157,Reg ID 540969,GLCA,NPS,AZ,Active ,1,Monitoring,36.987716,-111.489517,State,,Ex,11/3/1993,Ex,12,,,,,,,https://app.azwater.gov/WellRegistry/Detail.aspx?RegID=540969,,,,,,,,,,,,,,
GLCA_W_158,Reg ID 540970,GLCA,NPS,AZ,Active ,1,Monitoring,36.987716,-111.489517,State,,Ex,11/4/1993,Ex,14,,,,,,,https://app.azwater.gov/WellRegistry/Detail.aspx?RegID=540970,,,,,,,,,,,,,,
GLCA_W_159,Reg ID 540971,GLCA,NPS,AZ,Active ,1,Monitoring,36.989501,-111.489509,State,,Ex,11/4/1993,Ex,15,,,,,,,https://app.azwater.gov/WellRegistry/Detail.aspx?RegID=540971,,,,,,,,,,,,,,
GLCA_W_160,Reg ID 562699,GLCA,NPS,AZ,Active ,1,Test,36.866206,-111.585994,State,,Un,,Un,,,,,,https://doimspp.sharepoint.com/:f:/r/sites/NPS-NRSS-WRD-GroundwaterDatabase/Shared%20Documents/Groundwater%20Database%20Documents/GLCA?csf=1&web=1&e=LccOLJ,,https://app.azwater.gov/WellRegistry/Detail.aspx?RegID=562699,,,,,,,,,,,,,,
GLCA_W_161,Lees Ferry 2; Reg ID 558318,GLCA,NPS,AZ,Plugged & Abandoned,3,Supply,36.866105,-111.58826,State,,Ex,12/5/1996,Ex,70,,,,,https://doimspp.sharepoint.com/:f:/r/sites/NPS-NRSS-WRD-GroundwaterDatabase/Shared%20Documents/Groundwater%20Database%20Documents/GLCA?csf=1&web=1&e=LccOLJ,,https://app.azwater.gov/WellRegistry/Detail.aspx?RegID=558318,,,,,,,,,,https://doimspp.sharepoint.com/:w:/r/sites/NPS-NRSS-WRD-GroundwaterDatabase/Shared%20Documents/Groundwater%20Database%20Documents/GLCA/GLCA_eTIC2_Links.docx?d=wced516ee7db245fcb86b71e31b706eb0&csf=1&web=1&e=ndpZOJ,,,,
GLCA_W_162,Lees Ferry 3; Reg ID 558319,GLCA,NPS,AZ,Plugged & Abandoned,3,Supply,36.866105,-111.58826,State,,Ex,12/4/1996,Ex,72,,,,,https://doimspp.sharepoint.com/:f:/r/sites/NPS-NRSS-WRD-GroundwaterDatabase/Shared%20Documents/Groundwater%20Database%20Documents/GLCA?csf=1&web=1&e=LccOLJ,,https://app.azwater.gov/WellRegistry/Detail.aspx?RegID=558319,,,,,,,,,,https://doimspp.sharepoint.com/:w:/r/sites/NPS-NRSS-WRD-GroundwaterDatabase/Shared%20Documents/Groundwater%20Database%20Documents/GLCA/GLCA_eTIC2_Links.docx?d=wced516ee7db245fcb86b71e31b706eb0&csf=1&web=1&e=ndpZOJ,,,,
GLCA_W_163,Reg ID 576421,GLCA,NPS,AZ,Active ,1,Test,36.989501,-111.489509,State,,Ex,9/24/1999,Ex,10,,,,,,,https://app.azwater.gov/WellRegistry/Detail.aspx?RegID=576421,,,,,,,,,,,,,,
GLCA_W_164,Reg ID 576422,GLCA,NPS,AZ,Active ,1,Test,36.989501,-111.489509,State,,Ex,9/24/1999,Ex,10,,,,,,,https://app.azwater.gov/WellRegistry/Detail.aspx?RegID=576422,,,,,,,,,,,,,,
GLCA_W_165,Greenehaven Devl Corp Well; Reg ID 600601; USGS 365930111332401,GLCA,Private,AZ,Active ,1,Supply,36.991938,-111.558205,NPS,,Ex,10/15/1972,Ex,935,Unknown,600,10/15/1972,State,,,https://app.azwater.gov/WellRegistry/Detail.aspx?RegID=600601,,,,,,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=365930111332401,,21ARIZGW-16167,https://www.waterqualitydata.us/beta/#countrycode=US&statecode=US%3A04&countycode=US%3A04%3A005&siteType=Well&mimeType=csv&providers=STORET,,,,,
GLCA_W_166,Lake Powell Motel Well; Reg ID 614373; USGS 365844111314501,GLCA,Private,AZ,Inactive,2,Supply,36.978007,-111.529516,NPS,,Ex,10/20/1961,Ex,925,,,,,https://doimspp.sharepoint.com/:f:/r/sites/NPS-NRSS-WRD-GroundwaterDatabase/Shared%20Documents/Groundwater%20Database%20Documents/GLCA?csf=1&web=1&e=LccOLJ,,https://app.azwater.gov/WellRegistry/Detail.aspx?RegID=614373,,,,,,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=365844111314501,,21ARIZGW-16163,https://www.waterqualitydata.us/beta/#countrycode=US&statecode=US%3A04&countycode=US%3A04%3A005&siteType=Well&mimeType=csv&providers=STORET,,,,,
GLCA_W_167,Reg ID 624933,GLCA,Private,AZ,Active ,1,Supply,36.82624,-111.630966,State,,Ex,8/1/1969,Ex,540,Unknown,35,,State,,,https://app.azwater.gov/WellRegistry/Detail.aspx?RegID=624933,,,,,,,,,,,,,,
GLCA_W_168,Wahweap Well 3; Reg ID 621901; USGS 365928111295001,GLCA,NPS,AZ,Active ,1,Supply,36.991073,-111.499404,NPS,,Ex,6/22/1972,Ex,800,Unknown,1015,,State,https://doimspp.sharepoint.com/:f:/r/sites/NPS-NRSS-WRD-GroundwaterDatabase/Shared%20Documents/Groundwater%20Database%20Documents/GLCA?csf=1&web=1&e=LccOLJ,,https://app.azwater.gov/WellRegistry/Detail.aspx?RegID=621901,GLCA 013,https://irma.nps.gov/DataStore/Collection/Profile/9539,,,,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=365928111295001,,21ARIZGW-16169,https://www.waterqualitydata.us/beta/#countrycode=US&statecode=US%3A04&countycode=US%3A04%3A005&siteType=Well&mimeType=csv&providers=STORET,https://doimspp.sharepoint.com/:w:/r/sites/NPS-NRSS-WRD-GroundwaterDatabase/Shared%20Documents/Groundwater%20Database%20Documents/GLCA/GLCA_eTIC2_Links.docx?d=wced516ee7db245fcb86b71e31b706eb0&csf=1&web=1&e=ndpZOJ,https://doimspp.sharepoint.com/sites/nps-vrp-oph/FSB/Reports/Field_Reports/Forms/AllItems.aspx?id=%2Fsites%2Fnps%2Dvrp%2Doph%2FFSB%2FReports%2FField%5FReports%2FIMR%2FGLCA%2FEHSurvey%2FGlen%20Canyon%20NRA%20PHA%202020%2Epdf&viewid=e19fba3e%2D77ba%2D4b8b%2D9826%2Deb76748b760f&parent=%2Fsites%2Fnps%2Dvrp%2Doph%2FFSB%2FReports%2FField%5FReports%2FIMR%2FGLCA%2FEHSurvey,,44726,
GLCA_W_170,Reg ID 637389; USGS 365723111302801,GLCA,BOR,AZ,Active ,1,Supply,36.964266,-111.544177,State,,Ex,6/22/1964,Ex,1200,Unknown,30,,State,https://doimspp.sharepoint.com/:f:/r/sites/NPS-NRSS-WRD-GroundwaterDatabase/Shared%20Documents/Groundwater%20Database%20Documents/GLCA?csf=1&web=1&e=LccOLJ,,https://app.azwater.gov/WellRegistry/Detail.aspx?RegID=637389,,,,,,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=365723111302801,,,,,,,,
GLCA_W_171,Reg ID 800203,GLCA,Private,AZ,Active ,1,Supply,36.983203,-111.520511,State,,Un,,Ex,965,Unknown,45,,State,,,https://app.azwater.gov/WellRegistry/Detail.aspx?RegID=800203,,,,,,,,,,,,,,
GLCA_W_172,Reg ID 906425,GLCA,DOI,AZ,Unknown,4,Other,36.866105,-111.58826,State,,Un,,Un,,,,,,,,https://app.azwater.gov/WellRegistry/Detail.aspx?RegID=906425,,,,,,,,,,,,,,
GLCA_W_173,Lees Ferry 1; Reg ID 807332,GLCA,NPS,AZ,Plugged & Abandoned,3,Supply,36.86791,-111.595027,State,,Ex,10/1/1963,Ex,80,,,,,https://doimspp.sharepoint.com/:f:/r/sites/NPS-NRSS-WRD-GroundwaterDatabase/Shared%20Documents/Groundwater%20Database%20Documents/GLCA?csf=1&web=1&e=LccOLJ,,https://app.azwater.gov/WellRegistry/Detail.aspx?RegID=807332,GLCA 002,https://irma.nps.gov/DataStore/Collection/Profile/9539,,,,,,,,https://doimspp.sharepoint.com/:w:/r/sites/NPS-NRSS-WRD-GroundwaterDatabase/Shared%20Documents/Groundwater%20Database%20Documents/GLCA/GLCA_eTIC2_Links.docx?d=wced516ee7db245fcb86b71e31b706eb0&csf=1&web=1&e=ndpZOJ,,,,
GLCA_W_174,Wahweap Well 1; Reg ID 807333; USGS 365930111292501,GLCA,NPS,AZ,Plugged & Abandoned,3,Supply,36.991139,-111.490081,NPS,,Ex,2/2/1961,Ex,703,Unknown,275,8/1/1961,NPS,https://doimspp.sharepoint.com/:f:/r/sites/NPS-NRSS-WRD-GroundwaterDatabase/Shared%20Documents/Groundwater%20Database%20Documents/GLCA?csf=1&web=1&e=LccOLJ,,https://app.azwater.gov/WellRegistry/Detail.aspx?RegID=807333,GLCA 001,https://irma.nps.gov/DataStore/Collection/Profile/9539,,,,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=365930111292501,,21ARIZGW-16172,https://www.waterqualitydata.us/beta/#countrycode=US&statecode=US%3A04&countycode=US%3A04%3A005&siteType=Well&mimeType=csv&providers=STORET,https://doimspp.sharepoint.com/:w:/r/sites/NPS-NRSS-WRD-GroundwaterDatabase/Shared%20Documents/Groundwater%20Database%20Documents/GLCA/GLCA_eTIC2_Links.docx?d=wced516ee7db245fcb86b71e31b706eb0&csf=1&web=1&e=ndpZOJ,https://doimspp.sharepoint.com/sites/nps-vrp-oph/FSB/Reports/Field_Reports/Forms/AllItems.aspx?id=%2Fsites%2Fnps%2Dvrp%2Doph%2FFSB%2FReports%2FField%5FReports%2FIMR%2FGLCA%2FEHSurvey%2FGlen%20Canyon%20NRA%20PHA%202020%2Epdf&viewid=e19fba3e%2D77ba%2D4b8b%2D9826%2Deb76748b760f&parent=%2Fsites%2Fnps%2Dvrp%2Doph%2FFSB%2FReports%2FField%5FReports%2FIMR%2FGLCA%2FEHSurvey,,44726,
GLCA_W_175,Reg ID 931192,GLCA,NPS,AZ,Unknown,4,Other,36.968931,-111.448155,State,,Un,,Un,,,,,,,,https://app.azwater.gov/WellRegistry/Detail.aspx?RegID=931192,,,,,,,,,,,,,,
GLCA_W_176,BOR1; GWSI 365611111294301; USGS 365611111294301,GLCA,USBR,AZ,Inactive,2,Monitoring,36.936403,-111.497238,NPS,,Ap,3/10/1958,Ex,910,,,,,https://doimspp.sharepoint.com/:f:/r/sites/NPS-NRSS-WRD-GroundwaterDatabase/Shared%20Documents/Groundwater%20Database%20Documents/GLCA?csf=1&web=1&e=LccOLJ,,https://app.azwater.gov/gwsi/Detail.aspx?SiteID=365611111294301&ObjectID=13221173,,,,,,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=365611111294301,,21ARIZGW-16165,https://www.waterqualitydata.us/beta/#countrycode=US&statecode=US%3A04&countycode=US%3A04%3A005&siteType=Well&mimeType=csv&providers=STORET,,,,,
GLCA_W_177,BOR2; GWSI 365557111295701; USGS 365557111295701,GLCA,USBR,AZ,Inactive,2,Monitoring,36.932325,-111.499795,NPS,,Ap,7/1/1957,Ex,1285,,,,,https://doimspp.sharepoint.com/:f:/r/sites/NPS-NRSS-WRD-GroundwaterDatabase/Shared%20Documents/Groundwater%20Database%20Documents/GLCA?csf=1&web=1&e=LccOLJ,,https://app.azwater.gov/gwsi/Detail.aspx?SiteID=365557111295701&ObjectID=13229709,,,,,,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=365557111295701,,21ARIZGW-16166,https://www.waterqualitydata.us/beta/#countrycode=US&statecode=US%3A04&countycode=US%3A04%3A005&siteType=Well&mimeType=csv&providers=STORET,,,,,
GLCA_W_180,BOR5; GWSI 365945111293601; USGS 365945111293601,GLCA,USBR,AZ,Unknown,4,Monitoring,36.995833,-111.493333,USGS,,Ap,1/1/1958,Ex,625,,,,,https://doimspp.sharepoint.com/:f:/r/sites/NPS-NRSS-WRD-GroundwaterDatabase/Shared%20Documents/Groundwater%20Database%20Documents/GLCA?csf=1&web=1&e=LccOLJ,,https://app.azwater.gov/gwsi/Detail.aspx?SiteID=365945111293601&ObjectID=13219555,,,,,,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=365945111293601,,21ARZGW-7004,https://www.waterqualitydata.us/beta/#countrycode=US&statecode=US%3A04&countycode=US%3A04%3A005&siteType=Well&mimeType=csv&providers=STORET,https://doimspp.sharepoint.com/:w:/r/sites/NPS-NRSS-WRD-GroundwaterDatabase/Shared%20Documents/Groundwater%20Database%20Documents/GLCA/GLCA_eTIC2_Links.docx?d=wced516ee7db245fcb86b71e31b706eb0&csf=1&web=1&e=ndpZOJ,,,,
GLCA_W_181,Canyon Tours Well; GWIS 365929111293201; USGS 365929111293201,GLCA,Private,AZ,Inactive,2,Monitoring,36.990772,-111.491492,NPS,,Ap,10/1/1957,Ex,625,Unknown,100,10/1/1957,State,https://doimspp.sharepoint.com/:f:/r/sites/NPS-NRSS-WRD-GroundwaterDatabase/Shared%20Documents/Groundwater%20Database%20Documents/GLCA?csf=1&web=1&e=LccOLJ,,https://app.azwater.gov/gwsi/Detail.aspx?SiteID=365929111293201&ObjectID=13224955,,,,,,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=365929111293201,,,,https://doimspp.sharepoint.com/:w:/r/sites/NPS-NRSS-WRD-GroundwaterDatabase/Shared%20Documents/Groundwater%20Database%20Documents/GLCA/GLCA_eTIC2_Links.docx?d=wced516ee7db245fcb86b71e31b706eb0&csf=1&web=1&e=ndpZOJ,,,,
GLCA_W_182,BOR6; GWSI 365952111294701; USGS 365952111294701,GLCA,USBR,AZ,Inactive,2,Monitoring,36.997165,-111.496371,NPS,,Ap,7/1/1958,Ex,675,,,,,https://doimspp.sharepoint.com/:f:/r/sites/NPS-NRSS-WRD-GroundwaterDatabase/Shared%20Documents/Groundwater%20Database%20Documents/GLCA?csf=1&web=1&e=LccOLJ,,https://app.azwater.gov/gwsi/Detail.aspx?SiteID=365952111294701&ObjectID=13251543,,,,,,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=365952111294701,,21ARIZGW-7003,https://www.waterqualitydata.us/beta/#countrycode=US&statecode=US%3A04&countycode=US%3A04%3A005&siteType=Well&mimeType=csv&providers=STORET,https://doimspp.sharepoint.com/:w:/r/sites/NPS-NRSS-WRD-GroundwaterDatabase/Shared%20Documents/Groundwater%20Database%20Documents/GLCA/GLCA_eTIC2_Links.docx?d=wced516ee7db245fcb86b71e31b706eb0&csf=1&web=1&e=ndpZOJ,,,,
GLCA_W_183,Wahweap Well 2; BOR7; WW2; Reg ID 621902; GWSI 365947111294901; USGS 365947111294901,GLCA,USBR,AZ,Plugged & Abandoned,3,Supply,36.999038,-111.498802,NPS,,Ap,1/1/1964,Ex,640,Unknown,1150,,NPS,https://doimspp.sharepoint.com/:f:/r/sites/NPS-NRSS-WRD-GroundwaterDatabase/Shared%20Documents/Groundwater%20Database%20Documents/GLCA?csf=1&web=1&e=LccOLJ,,https://app.azwater.gov/gwsi/Detail.aspx?SiteID=365947111294901&ObjectID=13221361,,,,,,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=365947111294901,,,,https://doimspp.sharepoint.com/:w:/r/sites/NPS-NRSS-WRD-GroundwaterDatabase/Shared%20Documents/Groundwater%20Database%20Documents/GLCA/GLCA_eTIC2_Links.docx?d=wced516ee7db245fcb86b71e31b706eb0&csf=1&web=1&e=ndpZOJ,https://doimspp.sharepoint.com/sites/nps-vrp-oph/FSB/Reports/Field_Reports/Forms/AllItems.aspx?id=%2Fsites%2Fnps%2Dvrp%2Doph%2FFSB%2FReports%2FField%5FReports%2FIMR%2FGLCA%2FEHSurvey%2FGlen%20Canyon%20NRA%20PHA%202020%2Epdf&viewid=e19fba3e%2D77ba%2D4b8b%2D9826%2Deb76748b760f&parent=%2Fsites%2Fnps%2Dvrp%2Doph%2FFSB%2FReports%2FField%5FReports%2FIMR%2FGLCA%2FEHSurvey,,44726,
GLCA_W_184,BOR8; GWSI 365942111292501; USGS 365942111292501,GLCA,USBR,AZ,Active ,1,Monitoring,36.994563,-111.490959,NPS,,Ap,8/20/1958,Ex,655,Unknown,1200,1/1/1959,State,https://doimspp.sharepoint.com/:f:/r/sites/NPS-NRSS-WRD-GroundwaterDatabase/Shared%20Documents/Groundwater%20Database%20Documents/GLCA?csf=1&web=1&e=LccOLJ,,https://app.azwater.gov/gwsi/Detail.aspx?SiteID=365942111292501,,,,,,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=365942111292501,https://cida.usgs.gov/ngwmn/provider/ADWR/site/365942111292501/,21ARIZGW-16170,https://www.waterqualitydata.us/beta/#countrycode=US&statecode=US%3A04&countycode=US%3A04%3A005&siteType=Well&mimeType=csv&providers=STORET,https://doimspp.sharepoint.com/:w:/r/sites/NPS-NRSS-WRD-GroundwaterDatabase/Shared%20Documents/Groundwater%20Database%20Documents/GLCA/GLCA_eTIC2_Links.docx?d=wced516ee7db245fcb86b71e31b706eb0&csf=1&web=1&e=ndpZOJ,,,,
GLCA_W_185,GWSI 364856111380701; USGS 364856111380701,GLCA,USGS,AZ,Inactive,2,Monitoring,36.815556,-111.635278,USGS,,Ex,8/10/1955,Ex,1205,,,,,,,https://app.azwater.gov/gwsi/Detail.aspx?SiteID=364856111380701&ObjectID=13244356,,,,,,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=364856111380701,,,,,,,,
GLCA_W_186,GWSI 365208111354301; USGS 365208111354301,GLCA,USGS,AZ,Inactive,2,Monitoring,36.868889,-111.595278,USGS,,Ap,8/4/1976,Ex,200,,,,,,,https://app.azwater.gov/gwsi/Detail.aspx?SiteID=365208111354301&ObjectID=13250251,,,,,,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=365208111354301,,21ARIZGW-16149,https://www.waterqualitydata.us/beta/#countrycode=US&statecode=US%3A04&countycode=US%3A04%3A005&siteType=Well&mimeType=csv&providers=STORET,,,,,
GLCA_W_187,GWSI 365158111345401; USGS 365158111345401,GLCA,USGS,AZ,Inactive,2,Monitoring,36.866111,-111.581667,USGS,,Ex,3/1/1938,Ex,34,,,,,,,,,,,,,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=365158111345401,,21ARIZGW-16154,https://www.waterqualitydata.us/beta/#countrycode=US&statecode=US%3A04&countycode=US%3A04%3A005&siteType=Well&mimeType=csv&providers=STORET,,,,,
GLCA_W_188,GWSI 365200111345001; USGS 365200111345001,GLCA,USGS,AZ,Inactive,2,Monitoring,36.866667,-111.580556,USGS,,Ap,9/24/1963,Ex,200,,,,,,,,,,,,,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=365200111345001,,21ARIZGW-16153,https://www.waterqualitydata.us/beta/#countrycode=US&statecode=US%3A04&countycode=US%3A04%3A005&siteType=Well&mimeType=csv&providers=STORET,,,,,
GLCA_W_189,LF1; GWSI 365150111344001; USGS 365150111344001,GLCA,NPS,AZ,Plugged & Abandoned,3,Monitoring,36.863889,-111.577778,USGS,,Ex,8/1/1963,Ex,203,,,,,,,https://app.azwater.gov/gwsi/Detail.aspx?SiteID=365150111344001&ObjectID=13230128,,,,,,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=365150111344001,,21ARIZGW-16156,https://www.waterqualitydata.us/beta/#countrycode=US&statecode=US%3A04&countycode=US%3A04%3A005&siteType=Well&mimeType=csv&providers=STORET,https://doimspp.sharepoint.com/:w:/r/sites/NPS-NRSS-WRD-GroundwaterDatabase/Shared%20Documents/Groundwater%20Database%20Documents/GLCA/GLCA_eTIC2_Links.docx?d=wced516ee7db245fcb86b71e31b706eb0&csf=1&web=1&e=ndpZOJ,,,,
GLCA_W_190,USGS 365841111314801,GLCA,USGS,AZ,Inactive,2,Monitoring,36.97744444,-111.5303444,USGS,,Un,,Un,,,,,,,,,,,,,,https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=365841111314801,,21ARIZGW-7001,https://www.waterqualitydata.us/beta/#countrycode=US&statecode=US%3A04&countycode=US%3A04%3A005&siteType=Well&mimeType=csv&providers=STORET,,,,,
